"date","GE.daily","SP500.daily","DCOILWTICO.daily"
2000-04-27,-0.0107776254938297,0.00268634535128331,0.0334559278963047
2000-04-28,-0.0266682470821618,-0.00856261765791722,0.00702579002440551
2000-05-01,0.0044847974630177,0.00361106653631834,0.00168121921220103
2000-05-02,0.0104856783977976,-0.0150695585416871,0.0387145121806904
2000-05-03,-0.0315364176787827,-0.0218014569026161,-0.00972697530743805
2000-05-04,-0.0132879462749873,-0.00391550663626017,0.0178842322564203
2000-05-05,0.0256424306133383,0.0162272225855578,0.010652075008514
2000-05-08,-0.00143769515445339,-0.00197424267956533,0.00818036963870587
2000-05-09,-0.0061209066388539,-0.0084829035891465,0.0145109606930007
2000-05-10,-0.0292019971396664,-0.020815078978587,-0.0127300163220063
2000-05-11,0.00630171443433225,0.0177441001293257,0.0401099973381656
2000-05-12,0.0253914212936102,0.00929739407967478,0.0132452267500205
2000-05-15,0.0109813852397852,0.00728570667610621,0.0034681747111908
2000-05-16,0.00461894585629352,0.0093750686654559,-0.00636411459656738
2000-05-17,-0.0116808596127562,-0.0125197253449274,-0.0128510392191599
2000-05-18,-0.00936862763963564,-0.0073414286700455,0.0301732578235168
2000-05-19,-0.0236201457199332,-0.0212794933087475,-0.00862360236393211
2000-05-22,-0.0123034513400328,-0.00147928358739543,-0.015919350692337
2000-05-23,0,-0.019362093812437,-0.000349467066286024
2000-05-24,0.0148886124937504,0.0181691385353577,0.0437676692338278
2000-05-25,0,-0.0126090925645679,0.0179049876130333
2000-05-26,-0.0237275611609533,-0.00253665602003572,-0.0222637539439887
2000-05-30,0.00838289031439376,0.00793326268536676,0.00499018564063458
2000-05-31,0.0263806575936294,-0.00130141943413609,-0.0447961744908909
2000-06-01,-0.00457143653258241,0.0196632122456162,0.0391809656822089
2000-06-02,0.00703893327661165,0.0194464907284591,0.00495623020163904
2000-06-05,-0.00760586476173023,-0.00218005524279323,-0.0052041138974559
2000-06-06,-0.00720197760149288,-0.00669296663160601,-0.00301760497215575
2000-06-07,0.00370479121224498,0.00923125495696286,-0.0165908664162209
2000-06-08,-0.00977907264987232,-0.00660752549747823,0.0165908664162209
2000-06-09,-0.0198497982200294,-0.00323440812083486,0.0146669295887305
2000-06-12,0,-0.00251469526591297,0.0165678931781139
2000-06-13,0.0259240796576568,0.0160802520923271,0.0300844521341541
2000-06-14,-0.00371856774516877,0.000748304445152392,-0.000305576778543148
2000-06-15,0.0171077267239199,0.00555393100834234,-0.000611433831338104
2000-06-16,-0.014757549378964,-0.00969703744588823,-0.0107610569562984
2000-06-19,-0.00572175437669786,0.00486712415302026,-0.00813557279233645
2000-06-20,0.0148150857851377,-0.00678609602982227,0.0464192244238011
2000-06-21,-0.0310658195748901,0.00215222682803962,0.0170893081110459
2000-06-22,-0.0140546157055796,-0.0183882014322982,0.0316000546874022
2000-06-23,0.0229149233679817,-0.00739551209776845,0.00115141060504165
2000-06-26,0.000400721346596929,0.00318285759508659,-0.0321922681398393
2000-06-27,-0.0139129172335295,-0.00327614149165001,0.0141578580040984
2000-06-28,0.0260535778483826,0.00293938677304251,-0.00469704949986927
2000-06-29,-0.0159524818618775,-0.00858072163706058,0.0269407840311868
2000-06-30,0.0632814499475187,0.00842948874499339,-0.00889985926587711
2000-07-03,-0.00634939832356451,0.00340615930365858,0
2000-07-05,-0.0188916708191031,-0.00799462804345552,-0.0265885423048844
2000-07-06,0.00499351881521592,0.00719283820392214,-0.0187044009186961
2000-07-07,0.0220698612870311,0.0151455594242966,0.00231596464146255
2000-07-10,0.00726133131387474,-0.000740109244478463,-0.00836583980178718
2000-07-11,-0.00362976805057791,0.00355826521214109,0.00338295315865178
2000-07-12,0.0283037761628511,0.0080974280629702,0.0243548318068862
2000-07-13,-0.0235304974101926,0.00195398822860593,0.0346593396301689
2000-07-14,-0.0192313619278881,0.00940848374513603,-0.00318877821224106
2000-07-17,0.0138816522549294,0.000112565264091498,-0.00644973362852778
2000-07-18,-0.0271868735895584,-0.011151059383673,0.0392708083341358
2000-07-19,0.00952388151125394,-0.00791750615826903,-0.0266513236016781
2000-07-20,0.0291445996905786,0.00914186912404169,-0.00515797404026852
2000-07-21,-0.00350456874416594,-0.0103369471657757,-0.0800427076735364
2000-07-24,-0.000739918912770884,-0.00359999152017121,-0.00695821008583837
2000-07-25,-0.00818152574130293,0.0069281198321649,-0.00286430557447082
2000-07-26,-0.0272537685663279,-0.0150674724118112,-0.002872533393524
2000-07-27,0.0072644173409353,-0.00192967765354979,0.0142808567680315
2000-07-28,-0.0301647000462677,-0.0207220492970084,0.000354421410762917
2000-07-31,0.00487195655221218,0.00255843055001866,-0.00861498058404742
2000-08-01,0.0202994331482267,0.00506810243625555,0.0126469617007672
2000-08-02,-0.0143200537747479,0.000417130150653477,0.014968205332206
2000-08-03,0.016781476962004,0.00958758891942413,0.0227322255850648
2000-08-04,0.00941094843294898,0.00711375702306238,0.0346619817009186
2000-08-07,-0.00477995612141073,0.00371374957646253,-0.0114387533344796
2000-08-08,0.0212473913956241,0.00234966956171601,0.0113422766039348
2000-08-09,0.0399360207660413,-0.00671931397004322,0.0375631015756483
2000-08-10,0.0187715800607382,-0.00860522438611522,0.0231017269030356
2000-08-11,-0.00774924624623319,0.0079056648084288,-0.00225406632226965
2000-08-14,0.00258308208207773,0.00443641112508815,0.00953353827773847
2000-08-15,0.00437637459979712,-0.0047916919359583,-0.0154699217721319
2000-08-16,-0.00771527586531384,-0.00309012889773985,0.015156589480676
2000-08-17,-0.00211453823282293,0.0109009386131733,-0.000940586368137986
2000-08-18,-0.00885902321210441,-0.00291185329196253,0.00281910914973604
2000-08-21,0.00218773882140363,0.0017295215764103,0.00465918441192666
2000-08-22,-0.00549598050378952,-0.000900717632561054,-0.0370761913360451
2000-08-23,0.0296019512566761,0.00521954515440726,-0.000320153676498069
2000-08-24,0.0171119849683445,0.00155260989029937,0.067476085073678
2000-08-25,0.00524580270569164,-0.00123392922554366,0.0177993426504388
2000-08-28,0.00419292740228642,0.00168623630049266,-0.0108580744034115
2000-08-29,-0.00200200267067263,-0.00281091347905171,-0.00578828729577996
2000-08-30,-0.0405576117481226,-0.00481339914807499,0.0157626785887741
2000-08-31,0.0192909874794416,0.00999256726248099,-0.00482364516834233
2000-09-01,-0.00204918104493546,0.00203393247560246,0.00992340123372681
2000-09-05,-0.00296624578585669,-0.00226069542546403,0.00371257193911367
2000-09-06,0.0203756728113342,-0.00988895576927717,0.0304857401515819
2000-09-07,0,0.00685199491249922,0.00598718823412758
2000-09-08,0.014805115645709,-0.00534534023726518,-0.0453566113289425
2000-09-11,-0.00105935245695621,-0.00117078348280556,0.0147396515928272
2000-09-12,-0.0106106258647816,-0.00489357308063632,-0.0256535180507167
2000-09-13,0,0.00196838514463238,-0.0111568978785539
2000-09-14,-0.00101643241005878,-0.00272441145255531,0.0146544240320621
2000-09-15,-0.0388817875442058,-0.0102217622054122,0.0427172006824486
2000-09-18,0.0043764304805974,-0.00487927566287194,0.00807897803821822
2000-09-19,-0.00873367996875363,0.0105977765129452,0.0056980211146378
2000-09-20,-0.0066889881507981,-0.00588067261283864,0.00701000444062139
2000-09-21,-0.00655623859922461,-0.00157909831150516,-0.095202716476082
2000-09-22,0.0186690874791182,-0.000227761348503108,-0.0354924471957041
2000-09-25,0.00433394334427906,-0.00223704415068404,-0.0120545139035772
2000-09-26,-0.00103394805006563,-0.0082477859533796,0.0088496152769828
2000-09-27,0.0245243898630849,-0.000448527924878483,-0.0174579898135829
2000-09-28,-0.00742995650378475,0.0219915547936358,-0.0315524629347772
2000-09-29,-0.018050938811689,-0.015047955636871,0.0199581301538583
2000-10-02,0.00395499438114196,-6.49786152795429e-05,0.0125041149508703
2000-10-03,0.00952712207796624,-0.00682577431225084,-0.0059458788847766
2000-10-04,-0.00305240189515477,0.00549501868571944,-0.0302715483378773
2000-10-05,0.0146677163909978,0.0013655683861078,-0.00812088270035716
2000-10-06,-0.00520179040211666,-0.0191833020318644,0.00650197349134674
2000-10-09,-0.00531354872389755,-0.00165064975765361,0.0118832868235978
2000-10-10,-0.00754979564132663,-0.0107636255469137,0.0401463441811254
2000-10-11,-0.0251146789127299,-0.0163035436218388,-0.00270717566449052
2000-10-12,-0.0381615780145541,-0.0258405022000643,0.082634341852728
2000-10-13,0.0448505661653495,0.0328363974756174,-0.0309796669878364
2000-10-16,0.00435736052245102,0.000109138931195278,-0.0174190886750121
2000-10-17,-0.0375805005960834,-0.0180949593055049,0.00541029272824733
2000-10-18,-0.0021598280534314,-0.00582446578056572,0.00448632425867324
2000-10-19,0.0021598280534314,0.0341533584652165,-0.0135198093563411
2000-10-20,-0.0649940965491753,0.00586570898061645,0.0371127644774805
2000-10-23,-0.0155127628840138,-0.000274524282865229,0.00568332411267436
2000-10-24,0.070425680371776,0.00168223067614104,-0.0106583178064805
2000-10-25,-0.00827694717742222,-0.0240544635939983,-0.0267073834214315
2000-10-26,-0.0156104445423124,-0.000337077831531474,0.00385928933806934
2000-10-27,0.00249113858827776,0.0110350169713458,-0.0291618440028554
2000-10-30,0.0109813852397848,0.00457851013017378,0.000812513097812791
2000-10-31,0.0148886124937486,0.0217401403933923,-0.00488103470591383
2000-11-01,-0.00677348127475819,-0.00573911812333261,0.013365934095209
2000-11-02,-0.0138724133487873,0.00498327076850646,-0.0167355191489467
2000-11-03,-0.00710283359981023,-0.00114185251687626,0.000920104343397288
2000-11-06,0.00735892361151036,0.00128255512308032,0.00406261376637144
2000-11-07,0.00804097899792877,-0.000223459006677196,0.0126393497245187
2000-11-08,-0.00694066713192276,-0.0159023466225339,-0.0156724124076315
2000-11-09,0,-0.00650670405052267,0.0284492910208112
2000-11-10,-0.0125416619930423,-0.0247001118685661,0.00530036576584081
2000-11-13,-0.0154477572042664,-0.00361154308468029,0.00243844052545761
2000-11-14,0.0251476924268128,0.0231814082401867,0.0121705356202555
2000-11-15,-0.00475060275859773,0.00494814841297497,0.0233429329343555
2000-11-16,0.00228310601456672,-0.0126643088921261,-0.0198926707422027
2000-11-17,-0.0141629161639032,-0.00335761837166348,0.0221411258772131
2000-11-20,-0.0119036911482044,-0.00617406366907058,0.00335198355362391
2000-11-21,0.0136893319182678,0.00351677146951612,-0.0123044057958821
2000-11-22,-0.0441114711706536,-0.018721681317297,0.0145253950486661
2000-11-24,0.00837266858289443,0.00728580941842827,0
2000-11-27,-0.0017597333593824,0.00178390013761032,0.00165975446653584
2000-11-28,0.0139494832463076,-0.00959390016802875,-0.0632148942070629
2000-11-29,-0.00241206147096396,0.00436143812028256,0.0163268932874288
2000-11-30,-0.00261964885328636,-0.0203102341421051,-0.02845183851813
2000-12-01,0.028641575963384,0.000212913185452912,-0.0472144945556074
2000-12-04,0.00402785385538011,0.00245942079794048,-0.00821007716809893
2000-12-05,0.0472946090121198,0.0381832867140215,-0.0670993419992447
2000-12-06,-0.00333148559100227,-0.0183876148344355,0.0332859776334669
2000-12-07,-0.00819066380962274,-0.0058701249448383,-0.0295323475650178
2000-12-08,0.0311001235494488,0.0194150800384811,-0.0364181046225065
2000-12-11,0.000723982185058425,0.00249932385290208,0.0165380109559436
2000-12-12,-0.0462531572877452,-0.00655673321365313,0.00201477569834108
2000-12-13,0.00359134683328222,-0.00819433621096,-0.0362061404466205
2000-12-14,-0.0298758336227589,-0.0141139436935269,-0.0242926925690448
2000-12-15,-0.032200312844171,-0.0216963898311269,0.0281114786714101
2000-12-18,0.00786995521304457,0.00267944317029004,0.00753714879551574
2000-12-19,-0.0174055026964606,-0.0130426375382617,-0.00611622701743642
2000-12-20,-0.0549543753383968,-0.0317961377699838,-0.127415165607086
2000-12-21,0.00923212600030165,0.00796980120220692,0.00886496458895003
2000-12-22,0.0206704341735677,0.0240943766222239,0.00382995489229865
2000-12-26,0.0021896463431742,0.00176259915059851,0.00790133485383282
2000-12-27,-0.019725315940935,0.010385440398915,-0.0168071183163812
2000-12-28,0.00517438803265025,0.00398026915379734,-0.0278803622694515
2000-12-29,-0.0103756896786531,-0.0105030161213815,0.0342629632499483
2001-01-02,-0.0228646540506539,-0.00710808188785705,0.00527699651295055
2001-01-03,0.0887432098343894,0.048884041946943,0.0231810452368384
2001-01-04,0.00521540767031059,-0.0106084772721111,0.000715819644022897
2001-01-05,-0.0157285406652661,-0.0265928448965971,0.00250134130775281
2001-01-08,-0.0125638503546917,-0.000639886713015514,-0.00697224601705893
2001-01-09,-0.0208479495745961,0.00380489240777138,0.0101523714640179
2001-01-10,0.00156757394097529,0.00954075031728685,0.0595205408515893
2001-01-11,0.0409920404778217,0.0102648917103787,0
2001-01-12,-0.0188623478480019,-0.00625245386596074,0.0218532818271462
2001-01-16,0.00908018578886427,0.00153107994053503,0.00099568667957739
2001-01-17,-0.0146701897477919,0.00212339883708079,-0.0140095686910624
2001-01-18,0.0197228320758693,0.0138193904772521,0.0215991118034617
2001-01-19,-0.0131052393486581,-0.00403641493428442,0.0543786022474144
2001-01-22,-0.00898526999617596,8.93708298968695e-05,0.000932691421515456
2001-01-23,0.0203382172613167,0.0129473195459102,-0.0172229088902411
2001-01-24,-0.00817208849018503,0.00286270243578812,-0.00633715682273461
2001-01-25,-0.00802172323170813,-0.0049893373053651,0.00475662859739456
2001-01-26,-0.0291540082565671,-0.00188758599950045,-0.0593007595023352
2001-01-29,-0.00179775716664624,0.00226054393480979,-0.00815535071813548
2001-01-30,0.0412725464539863,0.00698348285374273,0.00171850875770074
2001-01-31,-0.00585494462339842,-0.00563558617397852,-0.0173194492001807
2001-02-01,0.00542241866509841,0.00544630253916711,0.0430835861363117
2001-02-02,0.00108096432534044,-0.0176284615320883,0.0454698112051335
2001-02-05,0.0111204051911629,0.00119339225572842,-0.00776482861738185
2001-02-06,-0.00523835666158901,-0.00151483271595687,-0.00920756258397715
2001-02-07,-0.0137495555831015,-0.00844369422635438,0.0325020484361227
2001-02-08,0.00403869185371164,-0.00625418172225256,0.0095481311001504
2001-02-09,-0.0318992564063358,-0.0134252514085818,-0.0204807158729219
2001-02-12,0.0132391913657268,0.00391928610457922,-0.00444812676024068
2001-02-13,-0.00739413952965684,-0.00868976556543632,-0.0131928034845634
2001-02-14,-0.0192684188658796,-0.00218619143367338,-0.0191056590795857
2001-02-15,0.0365066006082562,0.00809077536638103,-0.0201681763345913
2001-02-16,-0.0206366557014905,-0.0190863206347718,0.0089378388050374
2001-02-20,0.00364353265001893,-0.00437722141669528,-0.00536167212418659
2001-02-21,-0.00821143681224523,-0.0186809209597865,0.00139762426663781
2001-02-22,-0.00423729447551624,-0.0019536785197305,-0.00419874654634933
2001-02-23,-0.0197261970960216,-0.00557095586518486,0.0108109161042154
2001-02-26,0.0127458178283993,0.00577957939152392,-0.0065384466482706
2001-02-27,0.000416753496341737,-0.0076893302892227,-0.00035379444911765
2001-02-28,-0.0317486983145798,-0.0144124710377627,-0.032730848388391
2001-03-01,-0.012769354332181,0.00103983210842795,0.0155998084582074
2001-03-02,-0.0296219713026638,-0.0056960415134153,0.00395186431319994
2001-03-05,0.0049913399558541,0.0019470161472593,0.00849603514087368
2001-03-06,0.00751384750583828,0.00993110947146203,-0.00736716189485831
2001-03-07,0.0122539826576218,0.00643165722939187,0.019181058851844
2001-03-08,-0.0023952107259535,0.00225597037059888,-0.0223551048951962
2001-03-09,-0.0459492067832725,-0.0250757686742222,-0.0120825919099397
2001-03-12,-0.0336776611884583,-0.0147135920925055,-0.000715819888545817
2001-03-13,0.0666669362724006,0.014719630562726,-0.0166188795926914
2001-03-14,-0.0311925480787378,-0.0261818310740862,-0.0355988646715613
2001-03-15,0.00121787860626288,0.00585404210825047,0.00263902132425464
2001-03-16,-0.0117533184526737,-0.0198191583302565,0.00450789643918981
2001-03-19,0.00408001829816736,0.00582437039831104,-0.00643350150178949
2001-03-20,-0.0258794479878208,-0.0243719458741305,-0.00690186788865566
2001-03-21,-0.0265670273847221,-0.0180862945933393,0.016787879962799
2001-03-22,-0.0339015516756773,-0.00407194318992765,-0.00912207009657706
2001-03-23,0.0589693284047597,0.0197134951693227,0.0418752769659929
2001-03-26,0.00199452103432381,0.00373973760786968,0.00109669263613702
2001-03-27,0.0409114759752827,0.0252533913662116,0.00799713458712148
2001-03-28,-0.00862694063552505,-0.0247330052279624,-0.0440404193649484
2001-03-29,-0.0036166404701885,-0.00464098449943062,0.00151228762281219
2001-03-30,0.0110498361865869,0.0107267044774444,-0.00378501587381441
2001-04-02,-0.00047812582904827,-0.00418009120225212,-0.00857866948800708
2001-04-03,-0.052049057114036,-0.0349984439796449,0.0362981587106792
2001-04-04,-0.00201816415624023,-0.00290536066542657,0.0189561520786419
2001-04-05,0.061218622427901,0.0427529638047588,0.00294117859081622
2001-04-06,-0.0223379049065215,-0.020186046863075,-0.00626037765510157
2001-04-09,0.00665326083385143,0.00269490116099824,0.00464668810977657
2001-04-10,0.042648896147349,0.0267061843672076,0.0364847333344067
2001-04-11,-0.0128589601939231,-0.00213343010400813,-0.00175777862099169
2001-04-12,0.0325139473827294,0.0149914061165042,0.0115446445744047
2001-04-16,-0.000279798574253753,-0.000808233678174508,0.000521195463269453
2001-04-17,0.0179785111018913,0.0102299447059124,-0.0324543474570396
2001-04-18,0.0520738959301204,0.0381532466572514,-0.00215362610159842
2001-04-19,0.0128632479026045,0.0124647960957773,0.00322870235637263
2001-04-20,-0.00848778514540838,-0.00857948042360324,-0.0335064118898427
2001-04-23,-0.00629609484006869,-0.00503115460048805,-0.000370576284230169
2001-04-24,-0.0259699110396761,-0.0122360113706144,-0.0662950994786264
2001-04-25,0.0388108410861805,0.0158151453567763,0.0269705618775609
2001-04-26,0.0306892584106309,0.0046848380836737,0.0934503017393733
2001-04-27,0.0130984240459182,0.0148983487847145,-0.00422387111618505
2001-04-30,-0.00961344722581285,-0.00095637379076674,0.00152501879000451
2001-05-01,0.00779971113414346,0.0134983567074913,-0.00386983772301486
2001-05-02,0.00387716024920737,0.000781413450868129,-0.0170640471813623
2001-05-03,-0.0122952368570375,-0.0149843225565611,0.027234220760628
2001-05-04,0.02905822656908,0.0143371346442773,-0.00876122653392919
2001-05-07,0.000200220248286106,-0.000816825961153474,-0.00735498403722801
2001-05-08,-0.00965413773308921,-0.00182991364917395,-0.0159597148864221
2001-05-09,-0.00101102020541921,-0.00449788976397247,0.0373204416168895
2001-05-10,0.00805968497444498,-0.000286770330795605,0.00386711678972507
2001-05-11,-0.0165928533718542,-0.00760545081907349,0.00315291905961557
2001-05-14,0.00486133793506275,0.000868546692050979,0.0027865017720301
2001-05-15,0.00841014168129828,0.000416273081148333,0.00242508346807568
2001-05-16,0.0402555330145153,0.0280554852835069,-0.0045084175549297
2001-05-17,-0.00191717850133788,0.00272005390207219,0.00865206989258516
2001-05-18,0.0167463475835499,0.00268945501101836,0.0298732329405986
2001-05-21,0.00256917648715923,0.00534155577445953,0.000668226084126052
2001-05-22,-0.0135748690910695,-0.00263136971537747,-0.00703402665737984
2001-05-23,-0.0255709405005127,-0.0156482297725757,-0.0307191390375303
2001-05-24,0.000973236086552198,0.00319105536794329,-0.0309774857402401
2001-05-25,-0.028615667366557,-0.0118862880687374,0.00392507194374181
2001-05-29,-0.00140534399382575,-0.00195615770489899,0.00598198842380893
2001-05-30,-0.0131727510192929,-0.0157792789870044,-0.00174003871987338
2001-05-31,-0.000408079989340226,0.00618237521707865,-0.0112085236480928
2001-06-01,0,0.00385457999437389,-0.0181273845925567
2001-06-04,0.00304725331936491,0.00169846372006965,0.00309415526464004
2001-06-05,-0.00547502128067556,0.0129065413850169,-0.0107182162200243
2001-06-06,-0.00878183934418963,-0.0106047359747867,-0.0101083893207612
2001-06-07,0.00327667710741153,0.00544173090681355,0.0126196014027733
2001-06-08,-0.0158684421963406,-0.00944175201937814,0.0184598781146774
2001-06-11,-0.00516373455129878,-0.00279703416090952,0.00592659851347651
2001-06-12,0.028493141020931,0.00116323551901676,0.00654384976800548
2001-06-13,-0.0190442518229985,-0.011411763715655,-0.0110460218749062
2001-06-14,0.0208879479306301,-0.0176565747563417,0.0107026742320482
2001-06-15,-0.00102385593053844,-0.00452710665013356,-0.02081962778239
2001-06-18,0.00129502940385725,-0.00163173086721417,-0.0115343533157239
2001-06-19,-0.00265658682856262,0.00342832459570186,-0.0021802334217691
2001-06-20,0.0381419176772395,0.00867100172748536,-0.0359231368594926
2001-06-21,0.00940998905921431,0.0113001064231515,0.0123666556372117
2001-06-22,0.0118321620919999,-0.00949491171118666,0.00631151157717902
2001-06-25,-0.0105124110571109,-0.00184128621386481,0.00110844365950709
2001-06-26,-0.0294851731114383,-0.001511070519439,-0.00517752635893531
2001-06-27,-0.0109223136308594,-0.00468732194421051,-0.0494021422685895
2001-06-28,0.0125606510851766,0.0124156899778436,0.00311163222669597
2001-06-29,0.00265658682856262,-0.00148536292193935,0.0237923732554504
2001-07-02,0.00806490952901899,0.00334270676047677,-0.00445384242694535
2001-07-03,-0.0138403573243533,-0.0018371869507039,0.00994272053205059
2001-07-05,-0.00899635801110232,-0.0061989064721133,0.0148089550049
2001-07-06,-0.0331406167557891,-0.0237787312356224,0.03734347271349
2001-07-09,-0.000284474805687533,0.00228513013193243,-0.00562247913479164
2001-07-10,-0.0235406616128917,-0.0145026278352685,-0.014950141712005
2001-07-11,-0.0254522979313672,-0.00113477591886735,-0.00552589359711009
2001-07-12,0.0521895525698852,0.0234150176201124,-0.00816028267133628
2001-07-13,0.00952892334587929,0.0062216041799612,-0.0104830611831517
2001-07-16,-0.00875464006990153,-0.00364748297513273,-0.00697242889578753
2001-07-17,-0.00238275862762061,0.00992192310147288,-0.0268760090707754
2001-07-18,0.000867114730248808,-0.0055570607262494,-0.027212563524885
2001-07-19,0.00712515159479565,0.00603453309543323,0
2001-07-20,0.00322199827657288,-0.00343794523800867,0.0405460943943501
2001-07-23,-0.0096456927770802,-0.00550137111718977,0.00271582491655028
2001-07-24,-0.0291173985707278,-0.0164054672305252,0.011525290849054
2001-07-25,-0.0045558165358619,0.0159519753352191,0.0200422666401154
2001-07-26,-0.00114220457877545,0.0103952603583899,0.00112254455192762
2001-07-27,0.0203626945188828,0.00239958599831525,0.00893527910581282
2001-07-30,-0.00793238565584013,-0.000359562033033297,-0.00472821166398537
2001-07-31,-0.00229621226034737,0.00555522488350757,0.00375234961855009
